time,engineLoad,outputTorqueState,instantEngineLoad,fundamentalFrequencyRPMCoefExhaust,lastOutputTorque,idleStartCoef,idleAVReadErrorRange,fastIgnitionErrorCoef,invTempRevLimiterRange,ignitionCoef,tempRevLimiterMaxAVOvershoot,hasFuel,starterMaxAV,overTorqueDamage,thermals: connectingRodBearingsDamaged,thermals: coolantTemperature,thermals: cylinderWallOverheatDamage,thermals: cylinderWallTemperature,thermals: cylinderWallsMelted,thermals: radiatorFanSpin,thermals: coolantEfficiency,thermals: coolantLeakRate,thermals: energyBlockToAir,thermals: energyCoolantToAir,thermals: energyCoolantToBlock,thermals: energyCylinderWallToBlock,thermals: energyCylinderWallToCoolant,thermals: energyCylinderWallToOil,thermals: energyExhaustToAir,thermals: energyOilSumpToAir,thermals: energyOilToAir,thermals: energyOilToBlock,thermals: energyToCylinderWall,thermals: energyToExhaust,thermals: energyToOil,thermals: engineBlockMelted,thermals: engineBlockOverheatDamage,thermals: engineBlockTemperature,thermals: engineEfficiency,thermals: exhaustTemperature,thermals: fanActive,thermals: headGasketBlown,thermals: oilOverheatDamage,thermals: oilTemperature,thermals: oilThermostatStatus,thermals: oilThermostatTemperature,thermals: pistonRingsDamaged,thermals: radiatorAirSpeed,thermals: radiatorAirSpeedEfficiency,thermals: thermostatStatus,thermals: thermostatTemperature,
0.0090000005438924,1,1,1,nil,366.96207653529,1,5.23598775,1,0.01515761364512,1,65.97344565,true,54.977871375,0,false,84.94134779362,0,93.259094468737,false,0,1,nil,25.549024858291,0,797.54986417117,539.59747874105,2091.2710394169,10.320549322511,20.651990033881,15.366169196365,0,1.4142007569314,2801.1009255427,2801.1009255427,99.875636373363,false,0,81.233126224238,0.27,141.5654896814,false,false,0,81.757828390996,0,110,false,12.142665863037,0.44736452654686,0,91,
2.0225001331419,0.76947550165171,1,0.091016482359362,nil,31.360582691992,1,5.23598775,1,0.01515761364512,1,65.97344565,true,54.977871375,0,false,88.264984453238,0,92.437490288484,false,0,1,nil,29.364540012669,0,1168.9847425411,473.94728316473,1290.2892527579,9.2165691587439,113.63156997131,21.479064000386,0,0.7871295136521,196.10656249339,196.10656249339,94.630264627994,false,0,83.402969858742,0.35783703703704,201.74853681804,false,false,0,83.662941230536,0,110,false,18.068783569336,0.54640000686602,0,91,
4.0365002704784,0.39620125694628,1,0.39620125694628,nil,135.9959204892,1,5.23598775,1,0.01515761364512,1,65.97344565,true,54.977871375,0,false,86.95771239409,0,88.813883518542,false,0,1,nil,28.479847154625,0,502.33226737686,191.86541716101,488.39202416198,3.2100728512265,139.31639834671,20.91234119935,0,1.8817064759811,755.6957524354,755.6957524354,101.46646567799,false,0,84.759354083516,0.34747102040816,213.9027538742,false,false,0,85.423731376254,0,110,false,17.989492797852,0.54530977205637,0,91,
6.046500403434,0.29945807548961,1,0.29945807548961,nil,102.8299785053,1,5.23598775,1,0.01515761364512,1,65.97344565,true,54.977871375,0,false,87.218465266084,0,89.067253364992,false,0,1,nil,30.352741980804,0,393.18783101006,175.80651041874,525.79732216655,2.0055687573291,190.86778486363,22.598018794448,0,4.5316843531373,607.11604139674,607.11604139674,90.984596105026,false,0,85.581363156052,0.31311183673469,227.19687208883,false,false,0,87.095203329266,0,110,false,18.050842285156,0.54615377512673,0,91,
8.0595005247742,0.17455883226257,1,0.17455883226257,nil,60.036636725251,1,5.23598775,1,0.01515761364512,1,65.97344565,true,54.977871375,0,false,87.855756215821,0,89.340487947558,false,0,1,nil,27.61968104799,0,333.60202519669,137.34956032076,379.95517506679,0.61504708802865,218.03008313934,20.817412819264,0,6.3958323551597,437.34692052543,437.34692052543,85.119293206228,false,0,86.313499871474,0.26002775510204,239.99570345941,false,false,0,88.685466035883,0,110,false,18.062313842773,0.54631124514358,0,91,
10.076500639319,0,1,0,nil,0,1,5.23598775,1,0.01515761364512,1,65.97344565,true,54.977871375,0,false,87.896789125196,0,87.882963179235,false,0,1,nil,27.86091676617,0,214.01804045742,43.997496327623,-3.3017344322979,-1.9819568972181,236.54155559718,19.091832952166,0,8.5857204713118,20.866694154838,20.866694154838,66.487004829415,false,0,86.911783850278,0.1,244.51155374981,false,false,0,90.093959915255,0,110,false,14.483113098145,0.49123418717462,0,91,
12.092000762001,0.29300638520947,1,0.29300638520947,nil,52.407872039117,1,5.23598775,1,0.01515761364512,1,65.97344565,true,54.977871375,0,false,87.41147591962,0,87.521045893559,false,0,1,nil,27.939593391439,0,65.886132573114,18.648423477083,27.56401680303,-2.4922109693312,214.06023823758,16.728629353799,0,8.5955383166186,41.725501029761,41.725501029761,12.394500627473,false,0,87.107632247233,0.31714285714286,238.93677369061,false,false,0,90.28907570399,0,110,false,11.281140136719,0.42924850588796,0,91,
14.100500876084,0.29192924413302,1,0.29192924413302,nil,52.135459437867,1,5.23598775,1,0.01515761364512,1,65.97344565,true,54.977871375,0,false,87.334450626174,0,87.455027452639,false,0,1,nil,26.41208942459,0,33.190349605641,12.029289380297,28.641945989747,-2.2514680193188,185.83981759009,3.6711351516942,0,7.4761614207741,38.947759629014,38.947759629014,11.672359982356,false,0,87.172020832124,0.31311183673469,234.33924239672,false,false,0,90.103484422695,0,110,false,0.084085011482239,0.1,0,91,
16.117000984959,0.2936804639466,1,0.2936804639466,nil,52.488063270298,1,5.23598775,1,0.01515761364512,1,65.97344565,true,54.977871375,0,false,87.335201731701,0,87.459335799552,false,0,1,nil,26.425253157543,0,26.292624101728,10.73943067775,29.466083676715,-2.2131800326598,171.91606249155,3.6690452064453,0,7.2839059386445,39.404757611401,39.404757611401,11.691467624229,false,0,87.206378174112,0.31714285714286,230.17169290034,false,false,0,90.062531898682,0,110,false,0.018047600984573,0.1,0,91,
18.133001092821,0.29668719279952,1,0.29668719279952,nil,52.984693032829,1,5.23598775,1,0.01515761364512,1,65.97344565,true,54.977871375,0,false,87.354208387337,0,87.479422557333,false,0,1,nil,24.880568682088,0,23.193541940495,9.8215866814536,27.94175315223,-2.038726952322,150.551350314,3.4515186787688,0,6.7054760578531,37.7830992933,37.7830992933,11.678797365108,false,0,87.233419307038,0.31311183673469,226.38705797258,false,false,0,90.027210593087,0,110,false,0.0016184886917472,0.1,0,91,
