time,vehicle x-position,vehicle y-position,vehicle z-position,velocity (m/s),revolutions per minute,roll (radians),pitch (radians),yaw (radians),water temperature (Celsius),velocity (m/s),rotation of the steering wheel,throttle,brake,clutch,airspeed,airflow speed,altitude,reverse,throttle,
0.0090000005438924,908.33680125675,-226.18823393667,39.98321535912,15.348903662364,5911.6889275641,0.0053496155887842,0.0049490723758936,0.061721585690975,84.94134779362,15.348903662364,-14.748164205881,0.93915760977216,0,0,15.170229340046,15.045175965811,39.989605846287,0,0.93915760977216,
2.0225001331419,909.30315528488,-265.16366582643,40.410149257761,22.610806546963,5264.0051776568,0.028258739039302,0.022891974076629,0.007417491171509,88.264984453238,22.610806546963,-1.3946413797209,0.038328895480377,0,0,22.563797200763,22.518523193513,40.396658234086,0,0.038328895480377,
4.0365002704784,908.35098180291,-310.31993991416,40.731386489831,22.499755473529,5382.5512928775,0.00035840645432472,0.01725503243506,-0.098122008144855,86.95771239409,22.499755473529,-3.1427040098578,0.20411778541932,0,0,22.487682134551,22.481713787631,40.71336961844,0,0.20411778541932,
6.046500403434,904.60845340107,-355.39201308135,41.993376603321,22.555425219047,5367.0652127777,-0.033472705632448,0.038939230144024,-0.047882735729218,87.218465266084,22.555425219047,6.0086822076089,0.14853872073484,0,0,22.562348791254,22.562764521626,41.958601804571,0,0.14853872073484,
8.0595005247742,902.96476759293,-400.60162752867,44.047259187733,22.562692400402,5310.6393160371,0.00010690597991925,-0.0035976753570139,-0.031936224550009,87.855756215821,22.562692400402,-3.0727624344392,0.083435911996905,0,0,22.573804084741,22.576622074506,44.047563733641,0,0.083435911996905,
10.076500639319,901.72051971035,-444.70914749242,43.418287778404,17.84570125415,4116.3427598882,-0.01303805783391,-0.033103656023741,0.0045087281614542,87.896789125196,17.84570125415,2.8856502401768,0,0.68553982729223,0,18.124669620685,18.328044398214,43.425623384951,0,0,
12.092000762001,902.63487910479,-476.2662749039,42.992080343756,14.030691309536,730.68401127902,-0.012010490521789,-0.021188139915466,0.1963663995266,87.41147591962,14.030691309536,-40.094716045369,0,0.3,0,14.210954184736,14.356453079058,42.99410273328,0,0,
14.100500876084,906.40854657431,-490.17812337494,42.977156611018,0.15813583828673,728.22421640726,-0.011720691807568,-0.0063619632273912,1.8924173116684,87.334450626174,0.15813583828673,-0.053547647938603,0,0.3,0,0.30600986981035,0.50964673811945,42.977580055302,0,0,
16.117000984959,906.40439719466,-490.16555198076,42.979413512957,0.047866836344671,729.82675172523,0.0004961151862517,-0.0047399597242475,1.8857051134109,87.335201731701,0.047866836344671,6.9093551594409e-06,0,0.3,0,0.058612796413781,0.020233632951776,42.979605423811,0,0,
18.133001092821,906.40419123945,-490.16640493257,42.979684990984,0.061609228683581,728.84027714603,0.0010469020344317,-0.0047247894108295,1.8849183320999,87.354208387337,0.061609228683581,-3.748712411917e-07,0,0.3,0,0.054423575260725,0.0083525385864671,42.979682499559,0,0,
20.145501201041,906.40500078042,-490.16596793694,42.979822995037,0.020511859789792,729.52633748323,0.001147675444372,-0.0044428426772356,1.8852416276932,87.377947759514,0.020511859789792,6.0987072534959e-08,0,0.3,0,0.050480573910862,0.0044278356468735,42.979794104387,0,0,
22.159501308575,906.40497955852,-490.16610798252,42.979767569235,0.090596851118931,727.48405307203,0.0010389500530437,-0.0044924668036401,1.8850562572479,87.402197374591,0.090596851118931,-1.1200433437862e-08,0,0.3,0,0.060125904747431,0.0021889810954591,42.979771642148,0,0,
