time,Rear Driveshaft is broken,
0.0090000005438924,false,
2.0225001331419,false,
4.0365002704784,false,
6.046500403434,false,
8.0595005247742,false,
10.076500639319,false,
12.092000762001,false,
14.100500876084,false,
16.117000984959,false,
18.133001092821,false,
20.145501201041,false,
22.159501308575,false,
