time,throttle,steering,clutch,parkingbrake,brake,
0.0095000006258488,0.96740651545387,0.0060497496375031,0,0,0,
5.0275003239512,0.22996904500495,-0.023127313193066,0,0,0,
10.040000633337,0,0.081153886599785,0,0,0.93834776137067,
15.056501009502,0,0.00086993783134186,0,1,0,
20.10900120344,0,0.0014109489952408,0,1,0,
25.164001255296,0,0.0014210873651515,0,1,0,
30.201001398265,0,0.0014269058167348,0,1,0,
35.261001460254,0,0.0014238828333142,0,1,0,
