time,vehicle x-position,vehicle y-position,vehicle z-position,velocity (m/s),revolutions per minute,roll (radians),pitch (radians),yaw (radians),water temperature (Celsius),velocity (m/s),rotation of the steering wheel,throttle,brake,clutch,airspeed,airflow speed,altitude,reverse,throttle,
0.0095000006258488,906.30154293854,-203.15596480714,40.384281799532,11.133861356106,4396.0029143678,-0.0059974598698318,-0.0067150047980249,0.075889728963375,86.680453789961,11.133861356106,3.3206919366874,0.93771507395916,0,0,10.934423480335,10.800984159573,40.393943567961,0,0.93771507395916,
5.0240003215149,908.57707818528,-310.46012870595,40.737423907529,28.119780140147,4507.1535533801,0.0070085525512695,0.017276616767049,-0.08625053614378,90.578856417671,28.119780140147,-8.1006626276678,0.20302171081113,0,0,28.120473112268,28.11892943044,40.717192142025,0,0.20302171081113,
10.03650062345,901.82764157195,-449.5817140406,43.349505821869,24.134126994185,2982.1920258448,-0.011975116096437,-0.02316085062921,-0.0026792758144438,90.082519479555,24.134126994185,-3.2355071475504,0,0,0,24.242663482765,24.33633979347,43.362402204669,0,0,
15.04900095053,908.09954319242,-509.33713261013,43.140461441874,0.0081589084965276,726.37756272503,0.014381512068212,-0.007459054235369,1.796718120575,89.921436880954,0.0081589084965276,-0.00043711413146218,0,0.3,0,0.04073035388921,0.045812309772301,43.140024804325,0,0,
20.105501266196,908.09981431198,-509.33532857672,43.140226243312,0.00014337074094901,719.61638213104,0.0092353178188205,-0.0072450889274478,1.7989447116852,89.961912778239,0.00014337074094901,-6.9087592789531e-11,0,0.3,0,0.00049420302416183,0.00048019455392586,43.140216440928,0,0,
25.151001328602,908.09978409211,-509.33532985535,43.140217225012,0.00016374322744769,732.23873061478,0.0092128114774823,-0.0072528501041234,1.798965215683,90.01142020861,0.00016374322744769,-1.5701725633984e-12,0,0.3,0,0.00018563691800147,9.8531933991563e-05,43.140217369358,0,0,
30.165001594462,908.09978259895,-509.3353249496,43.140219418894,0.00034333583316922,735.90873775353,0.0092129521071911,-0.0072540938854218,1.7989655733109,90.063016079379,0.00034333583316922,-3.9254314084961e-13,0,0.3,0,0.00023391296417719,3.5763900719959e-05,43.140219660097,0,0,
35.218001876026,908.09978098753,-509.33531749867,43.140215873507,0.00023454080204762,725.75359305022,0.009212102741003,-0.0072550470940769,1.7989645004272,90.116512987532,0.00023454080204762,4.4749918056855e-11,0,0.3,0,0.00029395747465922,0.00012244767082395,43.140215355669,0,0,
40.277001935989,908.09978083491,-509.33531323389,43.140211045048,0.00019498449339828,728.80312542056,0.009202852845192,-0.0072561302222311,1.7989642620087,90.172626214567,0.00019498449339828,1.5701725633984e-12,0,0.3,0,0.00022820607574,0.00014248224939343,43.140213580334,0,0,
45.335001993924,908.0997818016,-509.33532116986,43.140216060774,8.9473158323904e-05,722.43266644981,0.0092186620458961,-0.0072571230120957,1.7989647388458,90.233294898957,8.9473158323904e-05,8.6359490986914e-12,0,0.3,0,0.00016058463813245,8.0189651636288e-05,43.140216896257,0,0,
50.386502038687,908.09978319738,-509.33532293864,43.140218017791,0.00010385718620398,728.86113552044,0.0092244893312454,-0.0072567854076624,1.7989666461945,90.294143066559,0.00010385718620398,5.4956039718945e-12,0,0.3,0,0.00018605435582486,0.00010705297073122,43.140215739774,0,0,
55.437502082437,908.09978137336,-509.33531608422,43.140213830195,0.00024896334024046,722.75903507035,0.0092147774994373,-0.0072582182474434,1.798964381218,90.354394288454,0.00024896334024046,-7.8508628169922e-13,0,0.3,0,0.00020783671590818,7.0435272981262e-05,43.140216074096,0,0,
60.500502150506,908.09978075947,-509.33531772977,43.140210213436,0.00014618202543751,738.45146092749,0.0091926101595163,-0.0072574657388031,1.798964381218,90.4199545036,0.00014618202543751,0,0,0.3,0,0.00019249171853576,0.00010089275567885,43.140211655851,0,0,
65.5220022453,908.09978242343,-509.33532484268,43.140217534214,0.0002758965750814,729.04846746259,0.0092207435518503,-0.0072572692297399,1.7989648580551,90.485645266047,0.0002758965750814,-2.7478019859473e-12,0,0.3,0,0.00018805927847384,4.8562448246942e-05,43.140216208443,0,0,
70.533002578653,908.09978114016,-509.33531966651,43.140217103823,0.00018473240396094,725.19893091143,0.0092217922210693,-0.0072575113736093,1.7989653348923,90.547132726674,0.00018473240396094,-7.8508628169922e-13,0,0.3,0,0.00016701534513338,3.5685044772875e-05,43.140217518108,0,0,
75.571002906188,908.09978212501,-509.3353241179,43.140217747088,0.0003245214245661,728.71615000295,0.0092202117666602,-0.0072574294172227,1.7989650964737,90.609258201424,0.0003245214245661,7.8508628169922e-13,0,0.3,0,0.00021825112026539,4.939867563985e-05,43.140216827393,0,0,
80.591503050178,908.09978121316,-509.33531905976,43.140215896063,0.00016497729910171,722.90630981074,0.0092124473303556,-0.0072568072937429,1.798964381218,90.675661244326,0.00016497729910171,0,0,0.3,0,0.00016335274413277,6.2430679662542e-05,43.140216687287,0,0,
