time,engineLoad,outputTorqueState,instantEngineLoad,fundamentalFrequencyRPMCoefExhaust,lastOutputTorque,idleStartCoef,idleAVReadErrorRange,fastIgnitionErrorCoef,invTempRevLimiterRange,ignitionCoef,tempRevLimiterMaxAVOvershoot,hasFuel,starterMaxAV,overTorqueDamage,thermals: connectingRodBearingsDamaged,thermals: coolantTemperature,thermals: cylinderWallOverheatDamage,thermals: cylinderWallTemperature,thermals: cylinderWallsMelted,thermals: radiatorFanSpin,thermals: coolantEfficiency,thermals: coolantLeakRate,thermals: energyBlockToAir,thermals: energyCoolantToAir,thermals: energyCoolantToBlock,thermals: energyCylinderWallToBlock,thermals: energyCylinderWallToCoolant,thermals: energyCylinderWallToOil,thermals: energyExhaustToAir,thermals: energyOilSumpToAir,thermals: energyOilToAir,thermals: energyOilToBlock,thermals: energyToCylinderWall,thermals: energyToExhaust,thermals: energyToOil,thermals: engineBlockMelted,thermals: engineBlockOverheatDamage,thermals: engineBlockTemperature,thermals: engineEfficiency,thermals: exhaustTemperature,thermals: fanActive,thermals: headGasketBlown,thermals: oilOverheatDamage,thermals: oilTemperature,thermals: oilThermostatStatus,thermals: oilThermostatTemperature,thermals: pistonRingsDamaged,thermals: radiatorAirSpeed,thermals: radiatorAirSpeedEfficiency,thermals: thermostatStatus,thermals: thermostatTemperature,
0.0095000006258488,1,1,1,nil,383.20688878735,1,5.23598775,1,0.01515761364512,1,65.97344565,true,54.977871375,0,false,86.680453789961,0,92.336056765991,false,0,1,nil,26.95025965756,0,1244.7107049009,526.77969233402,1497.8037880195,10.699493520484,7.6326169513849,13.212978638534,0,-0.49169902141133,2278.9599316111,2278.9599316111,78.16229784296,false,0,81.190992846116,0.27,113.09685902172,false,false,0,81.014593741131,0,110,false,8.7610076904297,0.36871364230728,0,91,
5.0240003215149,0.42073167456424,1,0.42073167456424,nil,148.65405389972,1,5.23598775,1,0.01515761364512,1,65.97344565,true,54.977871375,0,false,90.578856417671,0,92.456270849157,false,0,1,nil,29.819623220011,0,617.70526470344,218.53490937444,503.13935034283,6.1412228696936,316.42612814051,23.215701096022,0,-5.3115740466146,607.03635123069,607.03635123069,76.444609008708,false,0,87.894219420185,0.35548444444444,258.4070389076,false,false,0,86.0318926418,0,110,false,22.493681335449,0.59993258955295,0,91,
10.03650062345,0,1,0,nil,0,1,5.23598775,1,0.01515761364512,1,65.97344565,true,54.977871375,0,false,90.082519479555,0,90.197694022906,false,0,1,nil,29.004671290615,0,76.833257112801,21.320195485243,29.754294752426,0.59627634282805,361.74522900313,21.741721103556,0,-0.50961729936957,12.560635647831,12.560635647831,53.078170681173,false,0,89.735127893938,0.1,269.86546295631,false,false,0,89.549362844729,0,110,false,19.378511047363,0.56368092907414,0,91,
15.04900095053,0.29214687100842,1,0.29214687100842,nil,52.092867748137,1,5.23598775,1,0.01515761364512,1,65.97344565,true,54.977871375,0,false,89.921436880954,0,90.035375066226,false,0,1,nil,30.6389971013,0,30.029999803018,11.619457209731,30.033960604306,0.36156831059404,280.76958344939,4.0774488635228,0,-0.38753749919826,45.761370630264,45.761370630264,13.69859169015,false,0,89.789798663677,0.31311183673469,251.2515597565,false,false,0,89.65485156333,0,110,false,0.0080350622534752,0.1,0,91,
20.105501266196,0.29659381767753,1,0.29659381767753,nil,52.597532117197,1,5.23598775,1,0.01515761364512,1,65.97344565,true,54.977871375,0,false,89.961912778239,0,90.074035053677,false,0,1,nil,103.26356679849,0,100.93509090373,39.178960139965,101.64457072945,-0.22384131848957,743.80548460179,13.82892080441,0,3.0222615638666,136.22414092825,136.22414092825,43.640620721551,false,0,89.830642489506,0.31311183673469,237.61580957745,false,false,0,90.148015462566,0,110,false,0.00049359365366399,0.1,0,91,
25.151001328602,0.29450161852025,1,0.29450161852025,nil,52.755323437777,1,5.23598775,1,0.01515761364512,1,65.97344565,true,54.977871375,0,false,90.01142020861,0,90.130886655138,false,0,1,nil,106.5595767145,0,106.4294838345,41.378081142285,107.54952325654,-1.4036088365632,631.17185082253,14.341813789498,0,6.6935113782267,159.38140911021,159.38140911021,46.385811644956,false,0,89.877182141779,0.31311183673469,227.18677594866,false,false,0,90.555514299203,0,110,false,9.0049732534681e-06,0.1,0,91,
30.165001594462,0.30252635125758,1,0.30252635125758,nil,54.315894780544,1,5.23598775,1,0.01515761364512,1,65.97344565,true,54.977871375,0,false,90.063016079379,0,90.181170250932,false,0,1,nil,32.313976428223,0,32.272207413667,12.652734224272,33.204403006645,-0.71460956678395,162.67118335439,4.3665900455059,0,2.9029927538082,44.132035579541,44.132035579541,13.155176714063,false,0,89.928499743983,0.31714285714286,218.93430994444,false,false,0,90.896607829752,0,110,false,4.2131592635997e-06,0.1,0,91,
35.218001876026,0.29568741502193,1,0.29568741502193,nil,52.683074029916,1,5.23598775,1,0.01515761364512,1,65.97344565,true,54.977871375,0,false,90.116512987532,0,90.233850425644,false,0,1,nil,106.71482503156,0,106.37893199934,42.014542230969,111.17268249419,-3.091895485012,468.6198177964,14.464574517319,0,11.796558988894,142.15881858265,142.15881858265,45.391071377729,false,0,89.981764469838,0.31311183673469,212.20161289301,false,false,0,91.174676077383,0,110,false,7.7548829722218e-06,0.1,0,91,
40.277001935989,0.29738775584241,1,0.29738775584241,nil,53.108933335439,1,5.23598775,1,0.01515761364512,1,65.97344565,true,54.977871375,0,false,90.172626214567,0,90.291619913426,false,0,1,nil,108.4178878762,0,107.35434277082,42.118771094513,110.61838489665,-3.7587639908091,422.97758601681,14.731786748255,0,13.803418238098,154.83027787089,154.83027787089,45.08267083149,false,0,90.038933685321,0.31311183673469,206.58898596392,false,false,0,91.413392692516,0,110,false,9.9100019724574e-06,0.1,0,91,
45.335001993924,0.29627327013922,1,0.29627327013922,nil,52.66459991898,1,5.23598775,1,0.01515761364512,1,65.97344565,true,54.977871375,0,false,90.233294898957,0,90.350189079351,false,0,1,nil,108.50710904415,0,108.5321954185,42.594674334912,111.9092816206,-4.2321486787006,382.04633620185,14.772657069144,0,15.252126496196,143.54057615655,143.54057615655,45.872432588553,false,0,90.098139233563,0.31311183673469,201.85686694588,false,false,0,91.616602729129,0,110,false,4.1413146391278e-06,0.1,0,91,
