time,engineLoad,outputTorqueState,instantEngineLoad,fundamentalFrequencyRPMCoefExhaust,lastOutputTorque,idleStartCoef,idleAVReadErrorRange,fastIgnitionErrorCoef,invTempRevLimiterRange,ignitionCoef,tempRevLimiterMaxAVOvershoot,hasFuel,starterMaxAV,overTorqueDamage,thermals: connectingRodBearingsDamaged,thermals: coolantTemperature,thermals: cylinderWallOverheatDamage,thermals: cylinderWallTemperature,thermals: cylinderWallsMelted,thermals: radiatorFanSpin,thermals: coolantEfficiency,thermals: coolantLeakRate,thermals: energyBlockToAir,thermals: energyCoolantToAir,thermals: energyCoolantToBlock,thermals: energyCylinderWallToBlock,thermals: energyCylinderWallToCoolant,thermals: energyCylinderWallToOil,thermals: energyExhaustToAir,thermals: energyOilSumpToAir,thermals: energyOilToAir,thermals: energyOilToBlock,thermals: energyToCylinderWall,thermals: energyToExhaust,thermals: energyToOil,thermals: engineBlockMelted,thermals: engineBlockOverheatDamage,thermals: engineBlockTemperature,thermals: engineEfficiency,thermals: exhaustTemperature,thermals: fanActive,thermals: headGasketBlown,thermals: oilOverheatDamage,thermals: oilTemperature,thermals: oilThermostatStatus,thermals: oilThermostatTemperature,thermals: pistonRingsDamaged,thermals: radiatorAirSpeed,thermals: radiatorAirSpeedEfficiency,thermals: thermostatStatus,thermals: thermostatTemperature,
0.0090000005438924,1,1,1,nil,364.5333403802,1,5.23598775,1,0.01515761364512,1,65.97344565,true,54.977871375,0,false,81.372690889901,0,85.057797228378,false,0,1,nil,25.136432237564,0,250.94772670195,216.97088485295,922.2646073576,4.0753380814751,3.0558730082615,8.786947635435,0,0.79223884675186,1286.7490039798,1286.7490039798,46.711666790954,false,0,80.199862736728,0.27,94.626925728572,false,false,0,80.494623887961,0,110,false,5.2961616516113,0.2609440022464,0,91,
5.0255002863705,0.86285352087883,1,0.86285352087883,nil,306.44804358429,1,5.23598775,1,0.01515761364512,1,65.97344565,true,54.977871375,0,false,90.835675299678,0,94.795157175785,false,0,1,nil,27.238490088869,0,1181.2706381578,425.95760781103,1007.213525891,8.7664061717044,246.73401898898,21.084893537093,0,-0.7417620464515,1292.5246300851,1292.5246300851,71.279231444402,false,0,85.381327115963,0.32216296296296,247.06707000276,false,false,0,85.102108325134,0,110,false,20.966445922852,0.58294461364976,0,91,
10.042000578716,0.014791472846724,1,0.014791472846724,nil,5.1032903955162,1,5.23598775,1,0.01515761364512,1,65.97344565,true,54.977871375,0,false,90.80475030737,0,90.996051844212,false,0,1,nil,30.493912299042,0,305.89272343571,72.993035998343,51.886157582389,1.5251286247999,785.34509811623,25.917173848429,0,-0.1958037144991,93.329298115768,93.329298115768,88.670174782475,false,0,89.470834452167,0.1,319.58372435046,false,false,0,89.406602143294,0,110,false,26.442111206055,0.63804932800314,0,91,
15.054500944912,0.3026449936721,1,0.3026449936721,nil,54.020325375891,1,5.23598775,1,0.01515761364512,1,65.97344565,true,54.977871375,0,false,89.996739636447,0,90.111932112355,false,0,0.98733043385185,nil,33.882438492202,0,37.898321007393,14.071065151857,33.584920980426,-0.48541304930163,516.58977072297,4.5636685267673,0,2.3005030570163,45.016321001133,45.016321001133,13.685642022045,false,0,89.844643695102,0.31714285714286,282.92007528717,false,false,0,90.575496417438,0,110,false,0.0045253053307533,0.1,0,91,
20.096501269378,0.29740056120107,1,0.29740056120107,nil,53.124530346428,1,5.23598775,1,0.01515761364512,1,65.97344565,true,54.977871375,0,false,90.015018198076,0,90.134719329372,false,0,0.97312207173272,nil,104.94237272887,0,93.811123670184,39.969375328074,108.36614447211,-2.4699749062235,1115.537740576,14.188478108617,0,9.808087238355,137.1876883075,137.1876883075,43.823951053363,false,0,89.891403415735,0.31311183673469,260.06066776411,false,false,0,90.898942989336,0,110,false,0.00092614199966192,0.1,0,91,
25.145501338877,0.29663253126654,1,0.29663253126654,nil,53.150536365217,1,5.23598775,1,0.01515761364512,1,65.97344565,true,54.977871375,0,false,90.058994382331,0,90.183757429308,false,0,0.95877583407017,nil,108.23539345805,0,96.44016840139,41.46105601219,110.09687813168,-3.3145237005385,874.50358194824,14.680010483653,0,12.431234462347,157.76640328511,157.76640328511,45.973539718853,false,0,89.933901664235,0.31311183673469,244.08290545758,false,false,0,91.172206064837,0,110,false,0.0005326013546437,0.1,0,91,
30.202001393773,0.29778947005424,1,0.29778947005424,nil,53.071077717485,1,5.23598775,1,0.01515761364512,1,65.97344565,true,54.977871375,0,false,90.105442638278,0,90.226069866444,false,0,0.94440116836227,nil,108.30297377205,0,96.241666114637,41.749521597528,108.51651926111,-3.9266932117117,703.88590627977,14.726097521559,0,14.285050930987,140.43187092668,140.43187092668,44.986058679515,false,0,89.97874394479,0.31311183673469,232.164107278,false,false,0,91.401122334363,0,110,false,0.0031918313354254,0.1,0,91,
35.251501434483,0.29667790066357,1,0.29667790066357,nil,52.625995199264,1,5.23598775,1,0.01515761364512,1,65.97344565,true,54.977871375,0,false,90.152655346689,0,90.278432068925,false,0,0.93004498095269,nil,106.75544538842,0,93.883583731188,42.167115012883,110.08610891594,-4.3256733368196,580.62725337761,14.544200323348,0,15.507046911232,140.682285707,140.682285707,44.984163906209,false,0,90.025171960227,0.31311183673469,222.8881882801,false,false,0,91.592361603864,0,110,false,0.0027841664850712,0.1,0,91,
40.307501488365,0.2951541286365,1,0.2951541286365,nil,52.723223604204,1,5.23598775,1,0.01515761364512,1,65.97344565,true,54.977871375,0,false,90.2038354399,0,90.334465880217,false,0,0.91567173665235,nil,106.82776876916,0,94.255283724881,42.605452026741,108.50610851081,-4.7138470377815,500.62736927821,14.577659867254,0,16.697868234949,156.16802813892,156.16802813892,45.484481613993,false,0,90.073887819215,0.31311183673469,215.44853969627,false,false,0,91.7612308314,0,110,false,0.0019090320914984,0.1,0,91,
45.368001551367,0.29674306803022,1,0.29674306803022,nil,52.637636924357,1,5.23598775,1,0.01515761364512,1,65.97344565,true,54.977871375,0,false,90.253793520008,0,90.380615822342,false,0,0.90128569968395,nil,108.52044238469,0,94.78382308,43.394893886204,108.44157794739,-5.0851420759247,447.64266222757,14.826574715178,0,17.859119860946,142.5366547946,142.5366547946,45.66467201795,false,0,90.123026068913,0.31311183673469,209.2903938392,false,false,0,91.900566691029,0,110,false,0.00024707394186407,0.1,0,91,
