time,Rear Driveshaft is broken,
0.0090000005438924,false,
2.026000129059,false,
4.0355002591386,false,
6.0450003845617,false,
8.0620005046949,false,
10.071000617929,false,
12.084500736557,false,
14.100000866689,false,
16.146000991575,false,
18.189001061954,false,
20.24300106708,false,
22.256001107395,false,
