time,throttle,steering,clutch,parkingbrake,brake,
0.0090000005438924,0.97366938912974,-0.0013096235861533,0,0,0,
5.0190003030002,0.99389239845965,0.018383831880024,0,0,0,
10.029500623234,0.99170714328262,-0.027058102765014,0,0,0,
15.048500960693,0,-0,0,1,0,
20.066001295112,0,-0,0,1,0,
25.078501636162,0,-0,0,1,0,
30.092501971871,0,-0,0,1,0,
