time,throttle,steering,clutch,parkingbrake,brake,
0.008500000461936,0.97200100950265,-0.0044904595009654,0,0,0,
5.0265003079548,0.99419576268321,0.016718431193573,0,0,0,
10.037000620738,0,-0.031445690697652,0,0,0.98462324634992,
15.050000937656,0,-0,0,1,0,
20.063501274213,0,-0,0,1,0,
25.073001597077,0,-0,0,1,0,
